created_on,name,schema_name,is_builtin,is_aggregate,is_ansi,min_num_arguments,max_num_arguments,arguments,description,catalog_name,is_table_function,valid_for_clustering,is_secure,secrets,external_access_integrations,is_external_function,language,is_memoizable,is_data_metric
2024-04-22 13:45:15.768 -0700,DUPLICATE_COUNT,CORE,N,N,N,1,1,DUPLICATE_COUNT(TABLE(DATE)) RETURN NUMBER,Count of column values that have duplicates. NULL is considered as a value.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2012-08-01 00:00:00.000 -0700,EDITDISTANCE,,Y,N,Y,2,3,"EDITDISTANCE(VARCHAR, VARCHAR, DEFAULT NUMBER) RETURN NUMBER",Returns the Levenshtein edit distance between two strings.,,N,Y,,,,N,SQL,N,N
2023-10-23 08:33:28.575 -0700,EMAIL_INTEGRATION_CONFIG,NOTIFICATION,N,N,N,3,3,"EMAIL_INTEGRATION_CONFIG(VARCHAR, VARCHAR, ARRAY) RETURN VARCHAR",user-defined function,SNOWFLAKE,N,N,Y,,,N,JAVASCRIPT,N,N
2023-10-23 08:33:28.636 -0700,EMAIL_INTEGRATION_CONFIG,NOTIFICATION,N,N,N,5,5,"EMAIL_INTEGRATION_CONFIG(VARCHAR, VARCHAR, ARRAY, ARRAY, ARRAY) RETURN VARCHAR",user-defined function,SNOWFLAKE,N,N,Y,,,N,JAVASCRIPT,N,N
2024-05-13 10:43:08.922 -0700,EMBED_TEXT_1024,CORTEX,N,N,N,2,2,"EMBED_TEXT_1024(VARCHAR, VARCHAR) RETURN VECTOR(FLOAT, 1024)",user-defined function,SNOWFLAKE,N,N,Y,,,N,EXTERNAL,N,N
2024-05-01 02:28:12.921 -0700,EMBED_TEXT_768,CORTEX,N,N,N,2,2,"EMBED_TEXT_768(VARCHAR, VARCHAR) RETURN VECTOR(FLOAT, 768)",user-defined function,SNOWFLAKE,N,N,Y,,,N,EXTERNAL,N,N
2012-08-01 00:00:00.000 -0700,ENCRYPT,,Y,N,N,2,4,"ENCRYPT(BINARY, VARCHAR, DEFAULT BINARY, DEFAULT VARCHAR) RETURN BINARY, ENCRYPT(VARCHAR, VARCHAR, DEFAULT BINARY, DEFAULT VARCHAR) RETURN BINARY, ENCRYPT(BINARY, VARCHAR, DEFAULT VARCHAR, DEFAULT VARCHAR) RETURN BINARY, ENCRYPT(VARCHAR, VARCHAR, DEFAULT VARCHAR, DEFAULT VARCHAR) RETURN BINARY",encrypted binary string including IV/nonce and AEAD tag (return),,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ENCRYPT_RAW,,Y,N,N,2,6,"ENCRYPT_RAW(BINARY, BINARY, DEFAULT BINARY, DEFAULT BINARY, DEFAULT VARCHAR) RETURN VARIANT",variant containing the encrypted binary string and additional data (return),,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ENDSWITH,,Y,N,N,2,2,"ENDSWITH(VARCHAR, VARCHAR) RETURN BOOLEAN, ENDSWITH(BINARY, BINARY) RETURN BOOLEAN",returns TRUE if arg1 ends with arg2,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,EQUAL_NULL,,Y,N,N,2,2,"EQUAL_NULL(ANY, ANY) RETURN BOOLEAN, EQUAL_NULL(ROW(ANY), ROW(ANY)) RETURN BOOLEAN","Checks if two values are equal, with NULL=NULL semantic",,N,Y,,,,N,SQL,N,N
2024-09-18 18:42:57.564 -0700,ESTIMATE_REMAINING_DP_AGGREGATES,DATA_PRIVACY,N,N,N,1,1,"ESTIMATE_REMAINING_DP_AGGREGATES(VARCHAR) RETURN TABLE (NUMBER_OF_REMAINING_DP_AGGREGATES NUMBER, BUDGET_LIMIT FLOAT, BUDGET_WINDOW VARCHAR, BUDGET_SPENT FLOAT)",user-defined function,SNOWFLAKE,Y,N,Y,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,EXP,,Y,N,Y,1,1,EXP(FLOAT) RETURN FLOAT,returns e raised to the x'th power,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,EXTRACT,,Y,N,N,2,2,,,,N,N,,,,N,SQL,N,N
2023-11-28 11:30:33.823 -0800,EXTRACT_ANSWER,CORTEX,N,N,N,2,2,"EXTRACT_ANSWER(VARCHAR, VARCHAR) RETURN ARRAY",user-defined function,SNOWFLAKE,N,N,Y,,,N,EXTERNAL,N,N
2012-08-01 00:00:00.000 -0700,FACTORIAL,,Y,N,N,1,1,FACTORIAL(NUMBER) RETURN NUMBER,Factorial of f,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,FILTER,,Y,N,N,2,2,"FILTER(ARRAY, FUNCTION(VARIANT)) RETURN ARRAY, FILTER(ARRAY(ANY), FUNCTION(ANY)) RETURN ARRAY(ANY)",result,,N,N,,,,N,SQL,N,N
2024-07-02 22:32:04.066 -0700,FINETUNE,CORTEX,N,N,N,6,6,"FINETUNE(VARCHAR, DEFAULT VARCHAR, DEFAULT VARCHAR, DEFAULT VARCHAR, DEFAULT VARCHAR, DEFAULT OBJECT) RETURN VARCHAR",user-defined function,SNOWFLAKE,N,N,N,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,FIRST_VALUE,,Y,Y,N,1,1,FIRST_VALUE(ANY) RETURN ANY,Returns the first value of a column,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,FLOOR,,Y,N,Y,1,2,"FLOOR(NUMBER, DEFAULT NUMBER) RETURN NUMBER, FLOOR(FLOAT, DEFAULT FLOAT) RETURN FLOAT",round to the nearest integer not greater than input,,N,Y,,,,N,SQL,N,N
2023-11-07 13:55:30.677 -0800,FRESHNESS,CORE,N,N,N,1,1,FRESHNESS(TABLE(TIMESTAMP_LTZ)) RETURN NUMBER,Difference in seconds between the maximum value of a timestamp column and the scheduled time when the data metric function runs,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2023-11-07 13:55:30.828 -0800,FRESHNESS,CORE,N,N,N,1,1,FRESHNESS(TABLE(TIMESTAMP_TZ)) RETURN NUMBER,Difference in seconds between the maximum value of a timestamp column and the scheduled time when the data metric function runs,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:45:25.033 -0700,FRESHNESS,CORE,N,N,N,1,1,FRESHNESS(TABLE(DATE)) RETURN NUMBER,Difference in seconds between the maximum value of a timestamp column and the scheduled time when the data metric function runs,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2012-08-01 00:00:00.000 -0700,GENERATE_COLUMN_DESCRIPTION,,Y,N,N,2,2,"GENERATE_COLUMN_DESCRIPTION(ARRAY, VARCHAR) RETURN VARCHAR",parse the result from INFER_SCHEMA and generate a copy-able column description,,N,N,,,,N,JAVASCRIPT,N,N
2012-08-01 00:00:00.000 -0700,GET,,Y,N,N,2,2,"GET(VARIANT, VARCHAR) RETURN VARIANT, GET(VARIANT, NUMBER) RETURN VARIANT, GET(OBJECT, VARCHAR) RETURN VARIANT, GET(ARRAY, NUMBER) RETURN VARIANT, GET(ARRAY(ANY), NUMBER) RETURN ANY, GET(OBJECT(placeholder ANY), VARCHAR) RETURN ANY, GET(MAP(ANY, ANY), ANY) RETURN ANY",Get VARIANT element value from an array or object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,GETBIT,,Y,N,N,2,2,"GETBIT(NUMBER, NUMBER) RETURN NUMBER",returns result of the bit of base in specific bit index,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,GETDATE,,Y,N,N,0,0,GETDATE() RETURN TIMESTAMP_LTZ,Returns the current timestamp,,N,N,,,,N,SQL,N,N
2024-10-29 22:31:41.921 -0700,GET_ANACONDA_PACKAGES_REPODATA,SNOWPARK,N,N,N,1,1,GET_ANACONDA_PACKAGES_REPODATA(VARCHAR) RETURN VARCHAR,user-defined function,SNOWFLAKE,N,N,Y,,,N,SQL,N,N
2023-08-07 09:45:48.808 -0700,GET_CONDITION_QUERY_UUID,ALERT,N,N,N,0,0,GET_CONDITION_QUERY_UUID() RETURN VARCHAR,user-defined function,SNOWFLAKE,N,N,Y,,,N,SQL,N,N
2024-08-26 12:37:44.414 -0700,GET_CONTACTS,CORE,N,N,N,3,3,"GET_CONTACTS(VARCHAR, VARCHAR, DEFAULT VARCHAR) RETURN TABLE (PURPOSE VARCHAR, EMAIL VARCHAR, URL VARCHAR, USER VARCHAR)",user-defined function,SNOWFLAKE,Y,N,Y,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,GET_DDL,,Y,N,N,2,3,"GET_DDL(VARCHAR, VARCHAR, DEFAULT BOOLEAN) RETURN VARCHAR, GET_DDL(VARCHAR, NUMBER, DEFAULT BOOLEAN) RETURN VARCHAR",DDL used to create the object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,GET_IGNORE_CASE,,Y,N,N,2,2,"GET_IGNORE_CASE(VARIANT, VARCHAR) RETURN VARIANT, GET_IGNORE_CASE(VARIANT, VARCHAR) RETURN OBJECT, GET_IGNORE_CASE(OBJECT(placeholder ANY), VARCHAR) RETURN ANY, GET_IGNORE_CASE(MAP(ANY, ANY), VARCHAR) RETURN ANY",Get VARIANT element value from an array or object with path name,,N,N,,,,N,SQL,N,N
2024-08-19 10:47:48.779 -0700,GET_LINEAGE,CORE,N,N,N,5,5,"GET_LINEAGE(VARCHAR, VARCHAR, VARCHAR, DEFAULT NUMBER, DEFAULT VARCHAR) RETURN TABLE (SOURCE_OBJECT_DATABASE VARCHAR, SOURCE_OBJECT_SCHEMA VARCHAR, SOURCE_OBJECT_NAME VARCHAR, SOURCE_OBJECT_DOMAIN VARCHAR, SOURCE_OBJECT_VERSION VARCHAR, SOURCE_COLUMN_NAME VARCHAR, SOURCE_STATUS VARCHAR, TARGET_OBJECT_DATABASE VARCHAR, TARGET_OBJECT_SCHEMA VARCHAR, TARGET_OBJECT_NAME VARCHAR, TARGET_OBJECT_DOMAIN VARCHAR, TARGET_OBJECT_VERSION VARCHAR, TARGET_COLUMN_NAME VARCHAR, TARGET_STATUS VARCHAR, DISTANCE NUMBER)",user-defined function,SNOWFLAKE,Y,N,Y,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,GET_PATH,,Y,N,N,2,2,"GET_PATH(VARIANT, VARCHAR) RETURN VARIANT, GET_PATH(OBJECT, VARCHAR) RETURN VARIANT, GET_PATH(ARRAY, VARCHAR) RETURN VARIANT, GET_PATH(ARRAY(ANY), VARCHAR) RETURN ANY, GET_PATH(OBJECT(placeholder ANY), VARCHAR) RETURN ANY, GET_PATH(MAP(ANY, ANY), VARCHAR) RETURN ANY",Get VARIANT element value from an array or object with path name,,N,N,,,,N,SQL,N,N
2024-10-29 22:17:05.063 -0700,GET_PYTHON_PROFILER_OUTPUT,CORE,N,N,N,1,1,GET_PYTHON_PROFILER_OUTPUT(VARCHAR) RETURN VARCHAR,user-defined function,SNOWFLAKE,N,N,Y,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,GET_QUERY_STATS,,Y,N,N,1,2,"GET_QUERY_STATS(VARCHAR, DEFAULT NUMBER) RETURN VARIANT",Returns query stats,,N,N,,,,N,SQL,N,N
2024-10-22 08:04:03.795 -0700,GRADER,PUBLIC,N,N,N,5,5,"GRADER(VARCHAR, BOOLEAN, NUMBER, NUMBER, VARCHAR) RETURN VARIANT",user-defined function,UTIL_DB,N,N,N,,,Y,EXTERNAL,N,N
2012-08-01 00:00:00.000 -0700,GREATEST,,Y,N,N,1,-1,GREATEST(ANY) RETURN ANY,returns the largest value from a list of expressions,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,GREATEST_IGNORE_NULLS,,Y,N,N,1,-1,GREATEST_IGNORE_NULLS(ANY) RETURN ANY,returns the largest value from a list of expressions,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,GROUPING_ID,,Y,N,N,1,-1,GROUPING_ID(ANY) RETURN NUMBER,Returns grouping bit-vector,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_CELL_TO_BOUNDARY,,Y,N,N,1,1,H3_CELL_TO_BOUNDARY(NUMBER) RETURN GEOGRAPHY,Returns a polygon containing the h3 integer cell boundaries,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_CELL_TO_BOUNDARY,,Y,N,N,1,1,H3_CELL_TO_BOUNDARY(VARCHAR) RETURN GEOGRAPHY,Returns a polygon containing the h3 string cell boundaries,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_CELL_TO_CHILDREN,,Y,N,N,2,2,"H3_CELL_TO_CHILDREN(NUMBER, NUMBER) RETURN ARRAY",Returns the H3 children cells as integers for a given H3 index,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_CELL_TO_CHILDREN_STRING,,Y,N,N,2,2,"H3_CELL_TO_CHILDREN_STRING(VARCHAR, NUMBER) RETURN ARRAY",Returns the H3 children cells as strings for a given H3 index,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_CELL_TO_CHILDREN_STRINGS,,Y,N,N,2,2,"H3_CELL_TO_CHILDREN_STRINGS(VARCHAR, NUMBER) RETURN ARRAY",Returns the H3 children cells as strings for a given H3 index,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_CELL_TO_PARENT,,Y,N,N,2,2,"H3_CELL_TO_PARENT(NUMBER, NUMBER) RETURN NUMBER",Returns the H3 parent cell as an integer for a given H3 index,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_CELL_TO_PARENT,,Y,N,N,2,2,"H3_CELL_TO_PARENT(VARCHAR, NUMBER) RETURN VARCHAR",Returns the H3 parent cell as a string for a given H3 index,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_CELL_TO_POINT,,Y,N,N,1,1,H3_CELL_TO_POINT(NUMBER) RETURN GEOGRAPHY,Returns a point (geography) corresponding to the center of the h3 integer cell passed,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_CELL_TO_POINT,,Y,N,N,1,1,H3_CELL_TO_POINT(VARCHAR) RETURN GEOGRAPHY,Returns a point (geography) corresponding to the center of the h3 string cell passed,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_COMPACT_CELLS,,Y,N,N,1,1,H3_COMPACT_CELLS(ARRAY) RETURN ARRAY,Returns a set of compacted cells covering the original input set,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_COMPACT_CELLS_STRINGS,,Y,N,N,1,1,H3_COMPACT_CELLS_STRINGS(ARRAY) RETURN ARRAY,Returns a set of compacted cells covering the original input set,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_COVERAGE,,Y,N,N,2,2,"H3_COVERAGE(GEOGRAPHY, NUMBER) RETURN ARRAY",Returns the full spherical based covering of H3 cells as integers for any geography type,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_COVERAGE_STRINGS,,Y,N,N,2,2,"H3_COVERAGE_STRINGS(GEOGRAPHY, NUMBER) RETURN ARRAY",Returns the full spherical based covering of H3 cells as strings for any geography type,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_GET_RESOLUTION,,Y,N,N,1,1,H3_GET_RESOLUTION(NUMBER) RETURN NUMBER,Returns the cell resolution for a given H3 integer cell,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_GET_RESOLUTION,,Y,N,N,1,1,H3_GET_RESOLUTION(VARCHAR) RETURN NUMBER,Returns the cell resolution for a given H3 string cell,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_GRID_DISK,,Y,N,N,2,2,"H3_GRID_DISK(NUMBER, NUMBER) RETURN ARRAY",Returns all H3 cells that are at most k steps away from the input cell,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_GRID_DISK,,Y,N,N,2,2,"H3_GRID_DISK(VARCHAR, NUMBER) RETURN ARRAY",Returns all H3 cells that are at most k steps away from the input cell,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_GRID_DISTANCE,,Y,N,N,2,2,"H3_GRID_DISTANCE(NUMBER, NUMBER) RETURN NUMBER",Returns the number of H3 cells that are betweem two input cells,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_GRID_DISTANCE,,Y,N,N,2,2,"H3_GRID_DISTANCE(VARCHAR, VARCHAR) RETURN NUMBER",Returns the number of H3 cells that are betweem two input cells,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_GRID_PATH,,Y,N,N,2,2,"H3_GRID_PATH(NUMBER, NUMBER) RETURN ARRAY",Returns all H3 cells that are along the straight line connecting both cells,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_GRID_PATH,,Y,N,N,2,2,"H3_GRID_PATH(VARCHAR, VARCHAR) RETURN ARRAY",Returns all H3 cells that are along the straight line connecting both cells,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_INT_TO_STRING,,Y,N,N,1,1,H3_INT_TO_STRING(NUMBER) RETURN VARCHAR,Returns the H3 cell formatted as a string given its integer representation,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_IS_PENTAGON,,Y,N,N,1,1,H3_IS_PENTAGON(NUMBER) RETURN BOOLEAN,Returns true if the input cell is a pentagon,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_IS_PENTAGON,,Y,N,N,1,1,H3_IS_PENTAGON(VARCHAR) RETURN BOOLEAN,Returns true if the input cell is a pentagon,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_IS_VALID_CELL,,Y,N,N,1,1,H3_IS_VALID_CELL(NUMBER) RETURN BOOLEAN,Returns true if the input is a valid H3 cell,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_IS_VALID_CELL,,Y,N,N,1,1,H3_IS_VALID_CELL(VARCHAR) RETURN BOOLEAN,Returns true if the input is a valid H3 cell,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_LATLNG_TO_CELL,,Y,N,N,3,3,"H3_LATLNG_TO_CELL(FLOAT, FLOAT, NUMBER) RETURN NUMBER",Returns an H3 index as an integer that corresponds to a given point (lat/lng) and resolution,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_LATLNG_TO_CELL_STRING,,Y,N,N,3,3,"H3_LATLNG_TO_CELL_STRING(FLOAT, FLOAT, NUMBER) RETURN VARCHAR",Returns an H3 index as a string that corresponds to a given point (lat/lng) and resolution,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_POINT_TO_CELL,,Y,N,N,2,2,"H3_POINT_TO_CELL(GEOGRAPHY, NUMBER) RETURN NUMBER",Returns an H3 integer cell that corresponds to a given point (geography) and resolution,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_POINT_TO_CELL_STRING,,Y,N,N,2,2,"H3_POINT_TO_CELL_STRING(GEOGRAPHY, NUMBER) RETURN VARCHAR",Returns an H3 string cell that corresponds to a given point (geography) and resolution,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_POLYGON_TO_CELLS,,Y,N,N,2,2,"H3_POLYGON_TO_CELLS(GEOGRAPHY, NUMBER) RETURN ARRAY",Returns the planar centroid based covering of H3 cells as integers for a polygon/multipolygon,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_POLYGON_TO_CELLS_STRINGS,,Y,N,N,2,2,"H3_POLYGON_TO_CELLS_STRINGS(GEOGRAPHY, NUMBER) RETURN ARRAY",Returns the planar centroid based covering of H3 cells as strings for a polygon/multipolygon,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_STRING_TO_INT,,Y,N,N,1,1,H3_STRING_TO_INT(VARCHAR) RETURN NUMBER,Returns the H3 cell formatted as an integer given its string representation,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_TRY_COVERAGE,,Y,N,N,2,2,"H3_TRY_COVERAGE(GEOGRAPHY, NUMBER) RETURN ARRAY",Returns the full spherical based covering of H3 cells as integers for any geography type,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_TRY_COVERAGE_STRINGS,,Y,N,N,2,2,"H3_TRY_COVERAGE_STRINGS(GEOGRAPHY, NUMBER) RETURN ARRAY",Returns the full spherical based covering of H3 cells as strings for any geography type,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_TRY_GRID_DISTANCE,,Y,N,N,2,2,"H3_TRY_GRID_DISTANCE(NUMBER, NUMBER) RETURN NUMBER",Returns the number of H3 cells that are betweem two input cells,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_TRY_GRID_DISTANCE,,Y,N,N,2,2,"H3_TRY_GRID_DISTANCE(VARCHAR, VARCHAR) RETURN NUMBER",Returns the number of H3 cells that are betweem two input cells,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_TRY_GRID_PATH,,Y,N,N,2,2,"H3_TRY_GRID_PATH(NUMBER, NUMBER) RETURN ARRAY",Returns all H3 cells that are along the straight line connecting both cells,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_TRY_GRID_PATH,,Y,N,N,2,2,"H3_TRY_GRID_PATH(VARCHAR, VARCHAR) RETURN ARRAY",Returns all H3 cells that are along the straight line connecting both cells,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_TRY_POLYGON_TO_CELLS,,Y,N,N,2,2,"H3_TRY_POLYGON_TO_CELLS(GEOGRAPHY, NUMBER) RETURN ARRAY",Returns the planar centroid based covering of H3 cells as integers for a polygon/multipolygon,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_TRY_POLYGON_TO_CELLS_STRINGS,,Y,N,N,2,2,"H3_TRY_POLYGON_TO_CELLS_STRINGS(GEOGRAPHY, NUMBER) RETURN ARRAY",Returns the planar centroid based covering of H3 cells as strings for a polygon/multipolygon,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_UNCOMPACT_CELLS,,Y,N,N,2,2,"H3_UNCOMPACT_CELLS(ARRAY, NUMBER) RETURN ARRAY",Returns a set of uncompacted cells covering the original input set,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,H3_UNCOMPACT_CELLS_STRINGS,,Y,N,N,2,2,"H3_UNCOMPACT_CELLS_STRINGS(ARRAY, NUMBER) RETURN ARRAY",Returns a set of uncompacted cells covering the original input set,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HASH,,Y,N,N,1,-1,HASH(ANY) RETURN NUMBER,hash value,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HASH_AGG,,Y,Y,N,1,-1,HASH_AGG(ANY) RETURN NUMBER,aggregate hash value,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HAVERSINE,,Y,N,N,4,4,"HAVERSINE(FLOAT, FLOAT, FLOAT, FLOAT) RETURN FLOAT","Calculate great circle distance (in km) from two (lat, lon) locations (degrees).",,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HEX_DECODE_BINARY,,Y,N,N,1,1,HEX_DECODE_BINARY(VARCHAR) RETURN BINARY,return decoded binary,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HEX_DECODE_STRING,,Y,N,N,1,1,HEX_DECODE_STRING(VARCHAR) RETURN VARCHAR,return decoded string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HEX_ENCODE,,Y,N,N,1,2,"HEX_ENCODE(VARCHAR, DEFAULT NUMBER) RETURN VARCHAR, HEX_ENCODE(BINARY, DEFAULT NUMBER) RETURN VARCHAR",return encoded string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HLL,,Y,Y,N,1,-1,HLL(ANY) RETURN NUMBER,approximate distinct row count,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HLL_ACCUMULATE,,Y,Y,N,1,-1,HLL_ACCUMULATE(ANY) RETURN BINARY,HyperLogLog state,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HLL_COMBINE,,Y,Y,N,1,1,HLL_COMBINE(BINARY) RETURN BINARY,combined HyperLogLog state,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HLL_ESTIMATE,,Y,N,N,1,1,HLL_ESTIMATE(BINARY) RETURN NUMBER,approximate distinct row count,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HLL_EXPORT,,Y,N,N,1,1,HLL_EXPORT(BINARY) RETURN OBJECT,HyperLogLog state as a compound OBJECT,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HLL_IMPORT,,Y,N,N,1,1,HLL_IMPORT(OBJECT) RETURN BINARY,HyperLogLog state in binary format,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,HOUR,,Y,N,N,1,1,,,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IFF,,Y,N,N,3,3,"IFF(BOOLEAN, ANY, ANY) RETURN ANY","Returns arg2 if arg1 is true, arg3 otherwise.",,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IFNULL,,Y,N,Y,2,2,"IFNULL(ANY, ANY) RETURN ANY","Returns second expression if the first expression is NULL, the first expression otherwise.",,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ILIKE,,Y,N,N,2,3,"ILIKE(VARCHAR, VARCHAR, DEFAULT VARCHAR) RETURN BOOLEAN",returns TRUE if subject ILIKE pattern,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ILIKE_ANY,,Y,N,N,3,-1,"ILIKE_ANY(VARCHAR, VARCHAR, VARCHAR) RETURN BOOLEAN",returns TRUE if subject ILIKE any of the patterns,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IN,,Y,N,Y,2,-1,"IN(ANY, ANY) RETURN BOOLEAN, IN(ROW(ANY), ROW(ANY)) RETURN BOOLEAN",returns TRUE if the expression is in the provided set of values,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,INITCAP,,Y,N,N,1,2,"INITCAP(VARCHAR, DEFAULT VARCHAR) RETURN VARCHAR",return string with all the initial letter of each word is LOWERcase.,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,INSERT,,Y,N,N,4,4,"INSERT(VARCHAR, NUMBER, NUMBER, VARCHAR) RETURN VARCHAR",Returns the first string with a substring at the given position and length replaced with the second string,,N,N,,,,N,SQL,N,N
2023-10-23 08:33:38.589 -0700,INTEGRATION,NOTIFICATION,N,N,N,1,1,INTEGRATION(VARCHAR) RETURN VARCHAR,user-defined function,SNOWFLAKE,N,N,Y,,,N,JAVASCRIPT,N,N
2012-08-01 00:00:00.000 -0700,INTERPOLATE_BFILL,,Y,N,N,1,1,INTERPOLATE_BFILL(ANY) RETURN ANY,Returns the non-null value of an expression from subsequent rows,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,INTERPOLATE_FFILL,,Y,N,N,1,1,INTERPOLATE_FFILL(ANY) RETURN ANY,Returns the non-null value of an expression from the previous rows,,N,N,,,,N,SQL,N,N
